run_id,configuration_id,dataset_index,true_label,repetition,execution_order,encrypt_seconds,act3_fc2_seconds,decrypt_seconds,online_total_seconds
1370,least_squares_d5_I2,586,0,20,1370,0.012857200010330416,0.21889619999274146,0.007798799997544847,0.23955220000061672
1371,chebyshev_d5_I1,586,0,11,1371,0.012425499997334555,0.2181482000014512,0.007696600005147047,0.2382703000039328
1372,chebyshev_d5_I2,586,0,26,1372,0.012410600000293925,0.22078040000633337,0.007836699995095842,0.24102770000172313
1373,chebyshev_d5_I1,112,3,11,1373,0.012384699992253445,0.22150499999406748,0.008417900011409074,0.24230759999773
1374,least_squares_d5_I1,949,1,17,1374,0.01247809999040328,0.21992100001079962,0.0077778999984730035,0.2401769999996759
1375,chebyshev_d3_I1,411,7,11,1375,0.009403000003658235,0.16621219999797177,0.00784439999551978,0.18345959999714978
1376,chebyshev_d5_I2,603,8,3,1376,0.012585200005560182,0.21813559999282006,0.0077692999911960214,0.23849009998957627
1377,chebyshev_d3_I1,586,0,29,1377,0.009366700003738515,0.16805110000132117,0.007781699998304248,0.18519950000336394
1378,least_squares_d5_I1,120,5,7,1378,0.01262759999372065,0.22017739999864716,0.007908600004157051,0.24071359999652486
1379,chebyshev_d5_I1,589,4,22,1379,0.012610999998287298,0.21924240000953432,0.007916399990790524,0.23976979999861214
1380,chebyshev_d5_I2,949,1,20,1380,0.012532400010968558,0.2196059999987483,0.0078120000107446685,0.23995040002046153
1381,chebyshev_d5_I2,586,0,4,1381,0.012583500007167459,0.21948450000490993,0.007868300002883188,0.23993630001496058
1382,least_squares_d5_I1,481,9,3,1382,0.012706599998637103,0.22120990000257734,0.0078114000061759725,0.24172790000739042
1383,least_squares_d3_I1,259,6,17,1383,0.009566200009430759,0.16846280000754632,0.007838799996534362,0.18586780001351144
1384,chebyshev_d5_I1,411,7,17,1384,0.012546600002679043,0.22026129999721888,0.007886000006692484,0.2406939000065904
1385,chebyshev_d5_I1,633,2,1,1385,0.012803599995095283,0.22010960000625346,0.007815899996785447,0.2407290999981342
1386,least_squares_d3_I1,259,6,24,1386,0.009439400004339404,0.16883900000539143,0.007839699988835491,0.18611809999856632
1387,least_squares_d3_I1,633,2,6,1387,0.009403899995959364,0.16764339999645017,0.00782430000253953,0.18487159999494907
1388,least_squares_d5_I1,120,5,23,1388,0.012593099992955104,0.22094949999882374,0.007941400006529875,0.24148399999830872
1389,chebyshev_d5_I1,481,9,20,1389,0.012679399995249696,0.2186682000028668,0.00781260000076145,0.23916019999887794
1390,chebyshev_d3_I1,259,6,29,1390,0.009404700002050959,0.1686601000110386,0.00777620000008028,0.18584100001316983
1391,chebyshev_d5_I2,120,5,17,1391,0.012637799998628907,0.219123299990315,0.007857999997213483,0.23961909998615738
1392,least_squares_d5_I2,949,1,9,1392,0.012541899995994754,0.22150120000878815,0.007811299990862608,0.2418543999956455
1393,least_squares_d5_I2,633,2,26,1393,0.012712299998383969,0.21933059999719262,0.00791400000161957,0.23995689999719616
1394,chebyshev_d5_I2,603,8,29,1394,0.012606500007677823,0.22013869999500457,0.007740800007013604,0.240486000009696
1395,chebyshev_d5_I1,120,5,3,1395,0.01265649999550078,0.2197248999873409,0.00801540000247769,0.24039679998531938
1396,chebyshev_d5_I2,586,0,29,1396,0.012553199994727038,0.22001499999896623,0.007869900000514463,0.24043809999420773
1397,least_squares_d5_I1,603,8,13,1397,0.01250919999438338,0.21939230000134557,0.007793900003889576,0.23969539999961853
1398,least_squares_d5_I1,112,3,9,1398,0.012459699995815754,0.22002120000252035,0.007868900007451884,0.24034980000578798
1399,chebyshev_d5_I1,259,6,18,1399,0.01283369999146089,0.219157899991842,0.007816600002115592,0.23980819998541847
1400,chebyshev_d5_I1,633,2,18,1400,0.012657500003115274,0.21979060000739992,0.00797239999519661,0.2404205000057118
1401,least_squares_d5_I2,589,4,19,1401,0.012512700006482191,0.2195627000037348,0.007850199996028095,0.23992560000624508
1402,chebyshev_d5_I2,120,5,4,1402,0.012607500000740401,0.22017960000084713,0.007729200005996972,0.2405163000075845
1403,least_squares_d5_I1,120,5,28,1403,0.012463599996408448,0.21964909999223892,0.007795899990014732,0.2399085999786621
1404,least_squares_d5_I1,112,3,15,1404,0.012844199998653494,0.22562440000183415,0.008616099992650561,0.2470846999931382
1405,least_squares_d3_I1,112,3,2,1405,0.009740499997860752,0.17004859998996835,0.007727699994575232,0.18751679998240434
1406,chebyshev_d3_I1,603,8,10,1406,0.009362000011606142,0.16797169999335892,0.007701099995756522,0.1850348000007216
1407,chebyshev_d3_I1,586,0,5,1407,0.009332400004495867,0.1679944999923464,0.007768600000417791,0.18509549999726005
1408,chebyshev_d5_I2,603,8,6,1408,0.012393500001053326,0.21797409999999218,0.007757499988656491,0.238125099989702
1409,least_squares_d5_I2,259,6,12,1409,0.012388099989038892,0.21727550000650808,0.007941000003484078,0.23760459999903105
1410,chebyshev_d5_I2,112,3,25,1410,0.012598399989656173,0.21802929999830667,0.007776700003887527,0.23840439999185037
1411,chebyshev_d5_I1,112,3,1,1411,0.012335899999015965,0.2167776000133017,0.0076991000096313655,0.23681260002194904
1412,least_squares_d5_I2,481,9,3,1412,0.01239519999944605,0.2191531999997096,0.0076591000106418505,0.2392075000097975
1413,least_squares_d5_I2,586,0,14,1413,0.012384300003759563,0.21886640001321211,0.007655699999304488,0.23890640001627617
1414,chebyshev_d5_I1,949,1,23,1414,0.012660799999139272,0.21878819999983534,0.007754700010991655,0.23920370000996627
1415,least_squares_d5_I1,633,2,4,1415,0.012475700001232326,0.21700899999996182,0.00776659999974072,0.23725130000093486
1416,chebyshev_d5_I2,589,4,12,1416,0.012444799998775125,0.217324400000507,0.007821799998055212,0.23759099999733735
1417,chebyshev_d3_I1,259,6,16,1417,0.009289200010243803,0.16604719999304507,0.0077335999958449975,0.18306999999913387
1418,chebyshev_d5_I1,949,1,26,1418,0.012433899988536723,0.21845139999641106,0.0076991000096313655,0.23858439999457914
1419,least_squares_d5_I1,586,0,20,1419,0.01249429999734275,0.21705669999937527,0.007698000001255423,0.23724899999797344
1420,least_squares_d3_I1,633,2,26,1420,0.009447399992495775,0.16684299999906216,0.007741499997791834,0.18403189998934977
1421,least_squares_d3_I1,259,6,0,1421,0.010089800009154715,0.16948280000360683,0.00784140000178013,0.18741400001454167
1422,chebyshev_d5_I2,120,5,12,1422,0.012524699995992705,0.21950800000922754,0.007940199997392483,0.23997290000261273
1423,chebyshev_d3_I1,586,0,2,1423,0.00942380000196863,0.16902599998866208,0.007863199993153103,0.1863129999837838
1424,least_squares_d3_I1,259,6,6,1424,0.009522599997580983,0.169585100011318,0.0077624999976251274,0.1868702000065241
1425,least_squares_d5_I1,120,5,11,1425,0.012456299999030307,0.2187562000035541,0.00772960000904277,0.2389421000116272
1426,chebyshev_d5_I2,633,2,22,1426,0.012484099992434494,0.22198229999048635,0.007675600005313754,0.2421419999882346
1427,chebyshev_d3_I1,411,7,25,1427,0.009415599997737445,0.16488729999400675,0.007667400001082569,0.18197029999282677
1428,least_squares_d3_I1,411,7,8,1428,0.009480299995630048,0.16617899999255314,0.007699900001171045,0.18335919998935424
1429,least_squares_d5_I1,589,4,20,1429,0.012522200006060302,0.2160676999919815,0.007663299998966977,0.23625319999700878
1430,least_squares_d5_I1,411,7,15,1430,0.012550999992527068,0.2167716000112705,0.008261399998445995,0.23758400000224356
1431,chebyshev_d5_I1,120,5,12,1431,0.012352000005193986,0.21655610000016168,0.007804699998814613,0.23671280000417028
1432,chebyshev_d5_I2,481,9,13,1432,0.012417999998433515,0.2173073000012664,0.007711400001426227,0.23743670000112616
1433,least_squares_d3_I1,112,3,21,1433,0.009370100000523962,0.16491839999798685,0.0077563999948324636,0.18204489999334328
1434,least_squares_d5_I2,481,9,14,1434,0.012559800001326948,0.21632389999285806,0.00771770000574179,0.2366013999999268
1435,least_squares_d5_I2,120,5,13,1435,0.01253450001240708,0.21578530000988394,0.007889799991971813,0.23620960001426283
1436,least_squares_d5_I2,586,0,26,1436,0.012412900003255345,0.21647699999448378,0.007828699992387556,0.23671859999012668
1437,chebyshev_d3_I1,633,2,11,1437,0.009263200001441874,0.17105450000963174,0.008544800002709962,0.18886250001378357
1438,least_squares_d3_I1,589,4,20,1438,0.010293900006217882,0.1742731999984244,0.00766950000252109,0.19223660000716336
1439,chebyshev_d5_I2,586,0,19,1439,0.012402199994539842,0.21793179999804124,0.007748600008198991,0.23808260000078008
1440,least_squares_d5_I2,633,2,8,1440,0.01239279999572318,0.21640449999540579,0.007722000009380281,0.23651930000050925
1441,chebyshev_d5_I2,112,3,12,1441,0.012599699999555014,0.2205859999958193,0.00805840000975877,0.24124410000513308
1442,chebyshev_d5_I2,411,7,21,1442,0.012456399999791756,0.21846519999962766,0.007704100004048087,0.2386257000034675
1443,least_squares_d5_I1,481,9,28,1443,0.012390899995807558,0.21779809999861754,0.0077028000087011606,0.23789180000312626
1444,least_squares_d3_I1,633,2,28,1444,0.009354699999676086,0.16759219999948982,0.007679600006667897,0.1846265000058338
1445,chebyshev_d5_I1,586,0,23,1445,0.012488799999118783,0.22003729999414645,0.007919800002127886,0.24044589999539312
1446,chebyshev_d5_I1,112,3,7,1446,0.01244849999784492,0.2200105999945663,0.00773549999576062,0.24019459998817183
1447,least_squares_d5_I1,120,5,17,1447,0.012398599996231496,0.21729630000481848,0.007688300000154413,0.2373832000012044
1448,least_squares_d5_I2,633,2,17,1448,0.012449100002413616,0.2180547000025399,0.007825900000170805,0.23832970000512432
1449,least_squares_d5_I1,589,4,18,1449,0.012332399986917153,0.21670250000897795,0.007839700003387406,0.2368745999992825
1450,least_squares_d3_I1,949,1,19,1450,0.00938000000314787,0.17100020000361837,0.007779300009133294,0.18815950001589954
1451,least_squares_d3_I1,603,8,20,1451,0.009500199987087399,0.1686928999988595,0.00772510000388138,0.18591819998982828
1452,least_squares_d3_I1,949,1,24,1452,0.00939940000534989,0.16755779999948572,0.007733700011158362,0.18469090001599398
1453,least_squares_d5_I1,603,8,19,1453,0.012332700003753416,0.21758570001111366,0.007695899999816902,0.23761430001468398
1454,least_squares_d5_I1,949,1,27,1454,0.012400699997670017,0.2187570000096457,0.007698700006585568,0.2388564000139013
1455,chebyshev_d5_I1,633,2,12,1455,0.01258629999938421,0.21609420000459068,0.007681100003537722,0.2363616000075126
1456,least_squares_d5_I1,411,7,25,1456,0.012470200003008358,0.21678539999993518,0.007692500003031455,0.236948100005975
1457,chebyshev_d5_I1,411,7,2,1457,0.012378600004012696,0.2168180000007851,0.007758399995509535,0.23695500000030734
1458,chebyshev_d5_I1,949,1,1,1458,0.012345700000878423,0.2165718000032939,0.00781549999373965,0.23673299999791197
1459,chebyshev_d3_I1,120,5,12,1459,0.009234700002707541,0.17047099999035709,0.007630599997355603,0.18733629999042023
1460,chebyshev_d3_I1,120,5,22,1460,0.009393100001034327,0.169487700011814,0.0076942000014241785,0.18657500001427252
1461,least_squares_d3_I1,481,9,27,1461,0.00933939999958966,0.16592480000690557,0.007691200007684529,0.18295540001417976
1462,chebyshev_d5_I1,633,2,19,1462,0.012690800009295344,0.2188866000069538,0.007868900007451884,0.23944630002370104
1463,least_squares_d5_I2,120,5,20,1463,0.01242610000190325,0.21725069999229163,0.008094399992842227,0.2377711999870371
1464,least_squares_d3_I1,633,2,9,1464,0.00928379999822937,0.1686450999986846,0.007727600008365698,0.18565650000527967
1465,chebyshev_d5_I1,481,9,18,1465,0.012290200000279583,0.21898370000417344,0.007813599993824027,0.23908749999827705
1466,least_squares_d3_I1,589,4,23,1466,0.009501100008492358,0.16868469999462832,0.007910499989520758,0.18609629999264143
1467,chebyshev_d3_I1,411,7,3,1467,0.009431800004676916,0.167429599998286,0.007863800012273714,0.18472520001523662
1468,chebyshev_d5_I2,603,8,2,1468,0.01247430000512395,0.21960090000357013,0.00783919999958016,0.23991440000827424
1469,chebyshev_d5_I2,589,4,20,1469,0.012434899996151216,0.21788149999338202,0.007681900009629317,0.23799829999916255
1470,chebyshev_d3_I1,120,5,27,1470,0.009875999996438622,0.16824990000168327,0.007786099988152273,0.18591199998627417
1471,least_squares_d3_I1,411,7,0,1471,0.00947479999740608,0.16832070000236854,0.007686099997954443,0.18548159999772906
1472,chebyshev_d3_I1,949,1,4,1472,0.009350799999083392,0.1671663000015542,0.007757400002446957,0.18427450000308454
1473,chebyshev_d3_I1,112,3,20,1473,0.009410700004082173,0.1675178000004962,0.007741800000076182,0.18467030000465456
1474,least_squares_d5_I2,120,5,14,1474,0.012560599992866628,0.2192032000020845,0.007715100000496022,0.23947889999544714
1475,chebyshev_d5_I2,633,2,21,1475,0.01237139999284409,0.2183798000041861,0.007712300008279271,0.23846350000530947
1476,least_squares_d3_I1,112,3,7,1476,0.009394299995619804,0.16975620000448544,0.00783610000507906,0.1869866000051843
1477,chebyshev_d5_I2,411,7,6,1477,0.012484299993957393,0.21886940000695176,0.007901800010586157,0.23925550001149531
1478,chebyshev_d3_I1,112,3,28,1478,0.009524599998258054,0.16930010000942275,0.00803559999621939,0.1868603000039002
1479,least_squares_d5_I2,411,7,8,1479,0.01272860000608489,0.21871719999762718,0.007846199994673952,0.23929199999838602
1480,least_squares_d3_I1,949,1,2,1480,0.009555500000715256,0.16856899998674635,0.007962699994095601,0.1860871999815572
1481,least_squares_d3_I1,586,0,25,1481,0.009524799999780953,0.1698374999978114,0.007912899993243627,0.18727519999083597
1482,least_squares_d5_I2,259,6,27,1482,0.013186099997255951,0.21973950001120102,0.007764199996017851,0.24068980000447482
1483,chebyshev_d5_I1,586,0,17,1483,0.012750900001265109,0.21946189999289345,0.007991200007381849,0.2402040000015404
1484,least_squares_d3_I1,259,6,23,1484,0.00944740000704769,0.16841329999442678,0.007960800008731894,0.18582150001020636
1485,least_squares_d5_I1,259,6,27,1485,0.012691500000073574,0.21888270000636112,0.007793900003889576,0.23936810001032427
1486,chebyshev_d5_I1,603,8,4,1486,0.01260920001368504,0.2202917999966303,0.007841800004825927,0.24074280001514126
1487,least_squares_d3_I1,586,0,10,1487,0.00952460001280997,0.16807860000699293,0.007821999999578111,0.185425200019381
1488,least_squares_d3_I1,120,5,18,1488,0.009404899989021942,0.16909529999247752,0.00788430000829976,0.18638449998979922
1489,chebyshev_d5_I2,120,5,1,1489,0.012534499997855164,0.2195830999989994,0.007782899992889725,0.23990049998974428
1490,least_squares_d5_I1,949,1,1,1490,0.012633299993467517,0.22011660000134725,0.007856100011849776,0.24060600000666454
1491,chebyshev_d3_I1,603,8,20,1491,0.009531300005619414,0.16889159999846015,0.007839700003387406,0.18626260000746697
1492,least_squares_d5_I2,589,4,20,1492,0.012825700003304519,0.22047010000096634,0.007863199993153103,0.24115899999742396
1493,least_squares_d5_I1,589,4,19,1493,0.012542799988295883,0.21953230000508483,0.007882699996116571,0.2399577999894973
1494,least_squares_d5_I1,481,9,10,1494,0.012663800007430837,0.22075900000345428,0.007823799998732284,0.2412466000096174
1495,chebyshev_d5_I2,259,6,8,1495,0.01262700000370387,0.2195957000076305,0.00784199999179691,0.2400647000031313
1496,chebyshev_d5_I1,633,2,5,1496,0.012576300010550767,0.22154810000211,0.007832699993741699,0.24195710000640247
1497,least_squares_d5_I2,589,4,9,1497,0.012566700010211207,0.22006510000210255,0.008130200003506616,0.24076200001582038
1498,least_squares_d5_I2,411,7,0,1498,0.012975900011952035,0.22718339999846648,0.008080300001893193,0.2482396000123117
1499,least_squares_d5_I2,120,5,23,1499,0.012711300005321391,0.21902509999927133,0.008046900009503588,0.2397833000140963
1500,least_squares_d5_I1,949,1,24,1500,0.012981300009414554,0.22149260000151116,0.0077440999884856865,0.2422179999994114
1501,chebyshev_d5_I2,589,4,7,1501,0.012420300001394935,0.22013780000270344,0.007674200009205379,0.24023230001330376
1502,chebyshev_d3_I1,586,0,4,1502,0.009392100007971749,0.16817570000421256,0.007680399998207577,0.18524820001039188
1503,least_squares_d5_I1,481,9,0,1503,0.012297499997657724,0.21810690000711475,0.007703200011746958,0.23810760001651943
1504,least_squares_d5_I1,589,4,27,1504,0.012340900007984601,0.21892149999621324,0.007712199992965907,0.23897459999716375
1505,least_squares_d5_I2,259,6,21,1505,0.012455299991415814,0.21561400000064168,0.007689999998547137,0.23575929999060463
1506,chebyshev_d5_I1,949,1,6,1506,0.012765400009811856,0.2186749999964377,0.0076800999959232286,0.23912050000217278
1507,least_squares_d5_I2,112,3,29,1507,0.012571100000059232,0.21688819999690168,0.007969800004502758,0.23742910000146367
1508,least_squares_d3_I1,633,2,29,1508,0.009313899994594976,0.16672870000184048,0.007718499997281469,0.18376109999371693
1509,chebyshev_d3_I1,259,6,17,1509,0.00932749999628868,0.16807390000030864,0.007760699998470955,0.18516209999506827
1510,least_squares_d5_I1,589,4,16,1510,0.012423399995896034,0.22214669999084435,0.007760799999232404,0.2423308999859728
1511,least_squares_d3_I1,481,9,1,1511,0.009281099992222153,0.16697230000863783,0.00786300000618212,0.1841164000070421
1512,least_squares_d5_I1,633,2,7,1512,0.01250469998922199,0.21888179999950808,0.007808399997884408,0.23919489998661447
1513,chebyshev_d5_I2,633,2,25,1513,0.012378400002489798,0.21639950000098906,0.007882000005338341,0.2366599000088172
1514,least_squares_d5_I1,586,0,29,1514,0.012956299993675202,0.21891370000957977,0.007699800000409596,0.23956980000366457
1515,least_squares_d5_I1,112,3,5,1515,0.012350099990726449,0.21792270000150893,0.007804599998053163,0.23807739999028854
1516,chebyshev_d3_I1,633,2,6,1516,0.009355300004244782,0.1669631999975536,0.007769800009555183,0.18408830001135357
1517,chebyshev_d3_I1,112,3,2,1517,0.00941630000306759,0.16555720000178553,0.007755999991786666,0.1827294999966398
1518,chebyshev_d5_I2,259,6,0,1518,0.012359000000287779,0.2187872999929823,0.007721000001765788,0.23886729999503586
1519,chebyshev_d5_I1,589,4,10,1519,0.012458600001991726,0.21742809998977464,0.0076603999914368615,0.23754709998320322
1520,least_squares_d5_I1,633,2,14,1520,0.01251669999328442,0.21984090001205914,0.0078111000038916245,0.24016870000923518
1521,least_squares_d3_I1,589,4,29,1521,0.00949919999402482,0.1735428999963915,0.007960899994941428,0.19100299998535775
1522,chebyshev_d3_I1,603,8,8,1522,0.009845400010817684,0.17653129999234807,0.008106199995381758,0.1944828999985475
1523,chebyshev_d5_I2,633,2,13,1523,0.0131039999978384,0.2319986000075005,0.008048899995628744,0.25315150000096764
1524,least_squares_d5_I2,411,7,11,1524,0.01300700000138022,0.2267539000022225,0.008012400008738041,0.24777330001234077
1525,least_squares_d3_I1,120,5,15,1525,0.0096415000007255,0.17394530000456143,0.008076600002823398,0.19166340000811033
1526,chebyshev_d5_I2,481,9,25,1526,0.012900499990792014,0.2285210999980336,0.007973600004334003,0.24939519999315962
1527,chebyshev_d5_I1,589,4,0,1527,0.012930800003232434,0.22708779999811668,0.008082000000285916,0.24810060000163503
1528,least_squares_d3_I1,949,1,13,1528,0.009811700001591817,0.17559809998783749,0.008370199997443706,0.193779999986873
1529,least_squares_d5_I2,481,9,15,1529,0.013617999997222796,0.24176079999597277,0.008347000009962358,0.26372580000315793
1530,least_squares_d5_I2,949,1,7,1530,0.013719599999603815,0.23735040001338348,0.008164500002749264,0.25923450001573656
1531,chebyshev_d5_I2,586,0,23,1531,0.013271300005726516,0.22219649999169633,0.007711400001426227,0.24317919999884907
1532,chebyshev_d5_I1,481,9,3,1532,0.012307999990298413,0.21799319999990985,0.007821899998816662,0.23812309998902492
1533,chebyshev_d5_I1,949,1,2,1533,0.012456500000553206,0.21591610000177752,0.0076877000101376325,0.23606030001246836
1534,chebyshev_d5_I2,589,4,15,1534,0.01241429999936372,0.21649039999465458,0.007637100003194064,0.23654179999721237
1535,chebyshev_d3_I1,949,1,11,1535,0.009345099999336526,0.16686789999948815,0.007702599992626347,0.18391559999145102
1536,chebyshev_d5_I1,949,1,15,1536,0.012405400004354306,0.2170096000045305,0.0078000000066822395,0.23721500001556706
1537,chebyshev_d3_I1,411,7,28,1537,0.009311999994679354,0.16580729999986943,0.007936599999084137,0.18305589999363292
1538,chebyshev_d5_I1,603,8,28,1538,0.0123582000087481,0.2187634000001708,0.0077295999944908544,0.23885120000340976
1539,chebyshev_d3_I1,112,3,4,1539,0.009330200002295896,0.16744309999921825,0.007845000000088476,0.18461830000160262
1540,least_squares_d5_I2,603,8,27,1540,0.012394699995638803,0.2178624999942258,0.007727799995336682,0.23798499998520128
1541,least_squares_d5_I1,481,9,16,1541,0.012374500001897104,0.21743199999036733,0.007765000002109446,0.23757149999437388
1542,least_squares_d5_I2,411,7,4,1542,0.012402799999108538,0.21815390000119805,0.00800580000213813,0.23856250000244472
1543,chebyshev_d5_I2,259,6,14,1543,0.01262920000590384,0.21957370000018273,0.007719699991866946,0.2399225999979535
1544,least_squares_d5_I1,949,1,11,1544,0.012485999992350116,0.2289403000031598,0.007736899991868995,0.2491631999873789
1545,least_squares_d5_I2,411,7,29,1545,0.01242110000748653,0.21861960001115222,0.007881199999246746,0.2389219000178855
1546,least_squares_d5_I1,589,4,11,1546,0.012752700000419281,0.2198247999913292,0.007927700004074723,0.2405051999958232
1547,chebyshev_d3_I1,112,3,24,1547,0.009526399997412227,0.1678921000129776,0.008181900004274212,0.18560040001466405
1548,least_squares_d3_I1,481,9,2,1548,0.00945040000078734,0.16919359999883454,0.007838599995011464,0.18648259999463335
1549,least_squares_d5_I1,259,6,19,1549,0.012581300004967488,0.21987719999742694,0.007861699996283278,0.2403201999986777
1550,chebyshev_d3_I1,259,6,19,1550,0.009296100004576147,0.16704579998622648,0.007896399998571724,0.18423829998937435
1551,least_squares_d3_I1,586,0,27,1551,0.009556600009091198,0.16701299999840558,0.007812700001522899,0.18438230000901967
1552,least_squares_d5_I2,259,6,24,1552,0.012657700004638173,0.22223939999821596,0.008111100003588945,0.24300820000644308
1553,least_squares_d5_I2,259,6,17,1553,0.012857900001108646,0.21696740000334103,0.007688300000154413,0.2375136000046041
1554,chebyshev_d5_I1,949,1,0,1554,0.012285200005862862,0.21716669999295846,0.0077163999958429486,0.23716829999466427
1555,least_squares_d5_I1,949,1,29,1555,0.012429399997927248,0.21596600000339095,0.00769169999693986,0.23608709999825805
1556,least_squares_d5_I1,949,1,19,1556,0.012390900010359474,0.21870209999906365,0.00775469999643974,0.23884770000586286
1557,chebyshev_d5_I2,589,4,3,1557,0.01240170000528451,0.21724060000269674,0.007849800007534213,0.23749210001551546
1558,least_squares_d5_I2,120,5,21,1558,0.012361200002487749,0.22034529999655206,0.007808700000168756,0.24051519999920856
1559,chebyshev_d5_I1,949,1,24,1559,0.01334560000395868,0.21627319999970496,0.00769399999990128,0.23731280000356492
1560,chebyshev_d5_I1,259,6,3,1560,0.012374900004942901,0.2162765999964904,0.007780500003718771,0.23643200000515208
1561,chebyshev_d3_I1,633,2,25,1561,0.009284799991291948,0.16480420000152662,0.0077132000005804,0.18180219999339897
1562,chebyshev_d3_I1,633,2,17,1562,0.009359499992569908,0.1662396999890916,0.007687899997108616,0.18328709997877013
1563,least_squares_d5_I2,120,5,8,1563,0.012357899991911836,0.21850699999777135,0.007853400005842559,0.23871829999552574
1564,chebyshev_d5_I1,259,6,0,1564,0.012378600004012696,0.2182120999932522,0.007760499996948056,0.23835119999421295
1565,least_squares_d3_I1,586,0,17,1565,0.009402499999850988,0.1661660999961896,0.007772400000249036,0.1833409999962896
1566,chebyshev_d3_I1,949,1,16,1566,0.009380099989357404,0.16731509999954142,0.007668600010219961,0.18436379999911878
1567,least_squares_d3_I1,633,2,20,1567,0.0094628999941051,0.16544250000151806,0.0077056000009179115,0.18261099999654107
1568,chebyshev_d5_I2,411,7,18,1568,0.012438499994459562,0.22097860000212677,0.007795800003805198,0.24121290000039153
1569,least_squares_d3_I1,586,0,11,1569,0.009601400000974536,0.16764930001227185,0.00780069999746047,0.18505140001070686
1570,least_squares_d5_I2,481,9,16,1570,0.012282299998332746,0.21837509999750182,0.007811899995431304,0.23846929999126587
1571,chebyshev_d5_I2,603,8,10,1571,0.012384799993014894,0.21680949999426957,0.0078104999993229285,0.2370047999866074
1572,chebyshev_d3_I1,589,4,27,1572,0.009471299999859184,0.16686929999559652,0.007690300000831485,0.1840308999962872
1573,chebyshev_d5_I1,589,4,7,1573,0.012489700005971827,0.21709110001393128,0.007769700008793734,0.23735050002869684
1574,least_squares_d3_I1,589,4,3,1574,0.009474000005866401,0.16684960000566207,0.007797999991453253,0.18412160000298172
1575,chebyshev_d5_I2,112,3,28,1575,0.01234180000028573,0.21792720000667032,0.007760100008454174,0.23802910001541022
1576,least_squares_d5_I1,112,3,26,1576,0.012438500009011477,0.21924289999878965,0.007674199994653463,0.2393556000024546
1577,least_squares_d5_I1,481,9,9,1577,0.012404999986756593,0.2185960999922827,0.007804199995007366,0.23880529997404665
1578,least_squares_d3_I1,411,7,17,1578,0.009371599997393787,0.16651129999081604,0.00782729999627918,0.183710199984489
1579,least_squares_d3_I1,603,8,21,1579,0.009356000009574927,0.16658930000266992,0.007777499995427206,0.18372280000767205
1580,least_squares_d5_I2,259,6,2,1580,0.01266320000286214,0.21788689999084454,0.00782440000330098,0.23837449999700766
1581,least_squares_d5_I2,259,6,18,1581,0.0123609000002034,0.21727710000413936,0.007743800000753254,0.237381800005096
1582,least_squares_d5_I2,259,6,11,1582,0.012564500008011237,0.21736840000085067,0.007724200011580251,0.23765710002044216
1583,least_squares_d5_I2,112,3,12,1583,0.01241209999716375,0.21629589999793097,0.0078046000126050785,0.2365126000076998
1584,least_squares_d5_I1,259,6,0,1584,0.012346799994702451,0.22157690000312869,0.007711099999141879,0.24163479999697302
1585,least_squares_d5_I2,586,0,3,1585,0.012541400006739423,0.22026100000948645,0.007973600004334003,0.24077600002055988
1586,chebyshev_d5_I2,949,1,13,1586,0.012600600006408058,0.22025500000745524,0.007949699996970594,0.2408053000108339
1587,least_squares_d3_I1,120,5,2,1587,0.009492600001976825,0.16818619999685325,0.007842300008633174,0.18552110000746325
1588,chebyshev_d5_I1,949,1,25,1588,0.01267359999474138,0.22196709999116138,0.007916500006103888,0.24255719999200664
1589,chebyshev_d5_I1,411,7,13,1589,0.012597000008099712,0.22148519998881966,0.007898299998487346,0.24198049999540672
1590,chebyshev_d3_I1,259,6,4,1590,0.00971860000572633,0.17268570000305772,0.008269800004200079,0.19067410001298413
1591,least_squares_d3_I1,120,5,16,1591,0.009512799995718524,0.16843879999942146,0.007804799999576062,0.18575639999471605
1592,chebyshev_d5_I2,949,1,22,1592,0.013054099996224977,0.2195001000072807,0.007695000007515773,0.24024920001102146
1593,least_squares_d5_I2,259,6,25,1593,0.012482100006309338,0.21571569998923223,0.007722499998635612,0.23592029999417718
1594,least_squares_d5_I2,949,1,15,1594,0.012383599998429418,0.21655070000269916,0.00783909999881871,0.2367733999999473
1595,least_squares_d3_I1,411,7,6,1595,0.009238200000254437,0.16509350000706036,0.007727799995336682,0.18205950000265148
1596,chebyshev_d5_I2,120,5,21,1596,0.012280599999940023,0.21637449999980163,0.007688700003200211,0.23634380000294186
1597,least_squares_d3_I1,112,3,15,1597,0.009335900002042763,0.16563649999443442,0.007825100008631125,0.1827975000051083
1598,chebyshev_d3_I1,949,1,29,1598,0.009282099999836646,0.16833040000346955,0.007761300003039651,0.18537380000634585
1599,chebyshev_d5_I1,589,4,2,1599,0.012386999995214865,0.22095639999315608,0.007808399997884408,0.24115179998625536
1600,least_squares_d5_I1,112,3,7,1600,0.012800799988326617,0.21985520000453107,0.007816800003638491,0.24047279999649618
1601,chebyshev_d3_I1,586,0,0,1601,0.009312399997725151,0.16501539999444503,0.007686900004046038,0.18201469999621622
1602,chebyshev_d3_I1,120,5,16,1602,0.00926959999196697,0.16572540000197478,0.007866800006013364,0.1828617999999551
1603,chebyshev_d5_I1,120,5,13,1603,0.0123297999962233,0.21579489999567159,0.0076942000014241785,0.23581889999331906
